NUM_POSTE,lat,lon,altitude
00002075,43.73,5.181667,114
00002076,43.063333,0.479333,504
00002077,42.871167,0.739333,550
00002078,44.2,7.033333,870
00002079,43.905,1.453333,92
00002080,44.840833,0.419,27
00002081,44.704,2.428167,530
00002082,49.224167,1.2805,31
00002083,47.801667,1.091667,80
00002084,46.105,-0.893333,24
00002085,47.201333,5.872833,267
00002086,48.4415,-0.486667,222
00002087,46.278167,5.669,534
00002088,49.06,-0.234333,62
00002089,42.268833,9.518,80
00002090,44.934833,2.439833,650
00002091,47.110333,1.023833,110
00002092,47.524,-2.4865,4
00002093,46.501667,-1.793333,5
00002094,47.176667,3.618667,262
00002095,48.583333,-1.1,65
00002096,42.218333,9.268333,185
00002097,48.21,-3.213333,136
00002098,45.034667,-0.255167,66
00002099,47.856667,6.823333,660
00002100,48.516667,1.833333,153
00002101,47.909667,6.970333,457
00002102,45.391667,-1.061667,7
00002103,46.451333,2.857,256
00002104,43.171667,1.41,243
00002105,48.733333,0.583333,212
00002106,44.690667,1.968167,405
00002107,46.963333,2.058333,156
00002108,49.808333,3.346667,100
00002109,48.895,1.36,141
00002110,47.760667,-2.8515,118
00002111,45.019333,1.520667,294
00002112,47.984333,0.491833,134
00002113,46.364667,3.012667,470
00002114,43.930833,5.372,322
00002115,44.207,3.7685,643
00002116,43.648833,7.209,2
00002117,48.363333,4.333333,120
00002118,46.698333,1.216667,112
00002119,44.256,3.925667,485
00002120,44.945,4.843333,120
00002121,46.168333,1.873333,448
00002122,42.613333,2.105,1530
00002123,49.376667,-1.397667,23
00002124,51.055833,2.3395,11
00002125,43.918333,7.246667,800
00002126,43.151667,0.555,360
00002127,47.931667,-1.233333,81
00002128,43.877333,2.836167,345
00002129,48.538667,2.133167,146
00002130,44.767667,5.3435,384
00002131,44.848333,4.123333,1225
00002132,45.53,6.471667,650
00002133,49.652667,-1.4635,134
00002134,43.65,6.9,318
00002135,46.5685,0.054,149
00002136,49.493333,5.178333,165
00002137,44.871667,-0.566667,11
00002138,43.922,7.013667,1173
00002139,42.511833,8.673667,295
00002140,48.003333,7.52,198
00002141,47.162167,6.7375,891
00002142,47.533333,1.493333,81
00002143,49.488333,0.271667,11
00002144,44.558333,6.076667,1249
00002145,45.7,4.4845,512
00002146,43.305667,5.394333,75
00002147,48.31,-1.101667,110
00002148,49.233333,3.716667,168
00002149,44.659667,0.081,28
00002150,45.816667,5.07,182
00002151,44.081667,1.41,87
00002152,48.3175,-2.233167,108
00002153,43.99,3.6115,222
00002154,49.983333,3.45,135
00002155,43.635833,3.688167,148
00002156,43.623167,7.0285,238
00002157,44.125833,1.339333,192
00002158,44.359167,5.1155,316
00002159,46.365333,3.850167,293
00002160,48.1735,1.8945,130
00002161,47.544833,5.2075,283
00002162,47.4155,3.221333,216
00002163,43.238,3.06,6
00002164,48.6705,7.447167,255
00002165,48.095,5.733333,370
00002166,46.644,2.273833,210
00002167,44.673333,4.238333,420
00002168,48.205167,1.417333,134
00002169,48.203833,-1.059167,171
00002170,45.166667,6.426667,1430
00002171,43.914667,2.116333,172
00002172,43.661667,3.458333,110
00002173,49.618333,2.385,105
00002174,47.886833,-1.642667,54
00002175,45.756167,4.007333,447
00002176,45.463333,5.985,270
00002177,42.771667,1.488167,750
00002178,50.638333,1.743333,55
00002179,48.599333,-3.012,102
00002180,48.673333,-0.886667,269
00002181,48.318333,2.746667,75
00002182,44.016667,1.36,115
00002183,43.816667,6.275,865
00002184,43.643333,5.018333,65
00002185,43.163333,-1.235,160
00002186,43.881,5.414,242
00002187,44.652667,0.096833,85
00002188,45.041667,3.886667,628
00002189,43.847167,4.834833,17
00002190,44.493333,1.208167,104
00002191,44.871667,4.99,164
00002192,49.545167,2.388167,135
00002193,42.871667,-0.011667,674
00002194,49.165167,3.199667,141
00002195,47.6695,3.880667,245
00002196,45.971667,4.331667,435
00002197,45.128,5.878333,1730
00002198,44.936667,1.364667,276
00002199,49.902833,3.620833,95
00002200,48.64,-1.927333,40
00002201,50.121667,4.178333,179
00002202,42.571667,2.051667,2108
00002203,43.731667,5.345,150
00002204,45.533333,0.976667,280
00002205,46.633167,5.377,199
00002206,45.988833,1.33,423
00002207,47.977333,2.998,172
00002208,46.700667,4.985,190
00002209,50.751667,1.906667,102
00002210,49.423667,2.579667,131
00002211,47.264333,3.938667,414
00002212,44.903333,-0.663333,37
00002213,44.683333,5.933333,1350
00002214,47.738333,7.143333,304
00002215,45.21,6.533333,2120
00002216,45.663333,4.902667,195
00002217,45.123833,1.7205,373
00002218,48.175,2.871667,121
00002219,46.564,2.2175,243
00002220,44.773333,2.879833,1120
00002221,46.069,1.4785,424
00002222,43.281667,2.585,125
00002223,44.441667,3.928333,620
00002224,46.023333,3.203333,370
00002225,47.331667,1.068333,65
00002226,50.228333,3.676667,141
00002227,48.674833,-0.079667,171
00002228,47.228333,1.5,130
00002229,43.005,2.523333,240
00002230,44.905,3.933333,1005
00002231,46.123333,-0.705,75
00002232,44.051667,1.665,155
00002233,45.901667,6.115,448
00002234,42.996667,1.875,410
00002235,47.998167,0.771,158
00002236,45.841667,-1.206667,3
00002237,45.12,4.82,132
00002238,46.371667,5.641667,320
00002239,45.56,5.455,339
00002240,45.5,5.14,369
00002241,44.568333,-0.295,14
00002242,44.390333,0.092833,137
00002243,41.831667,9.275833,612
00002244,47.65,-3.216667,6
00002245,48.875833,6.293333,220
00002246,46.240333,1.684333,407
00002247,49.055,7.585,210
00002248,44.083667,5.058333,98
00002249,49.517667,-1.506667,61
00002250,44.328333,-0.961667,60
00002251,49.500833,4.339167,99
00002252,45.456667,5.505,530
00002253,46.266667,1.863333,325
00002254,50.784833,1.9435,75
00002255,49.515,-1.745,90
00002256,41.9385,8.720833,86
00002257,49.391667,4.395,98
00002258,44.18,2.378333,500
00002259,44.983333,1.99,295
00002260,43.25,-1.123333,150
00002261,48.966667,4.783333,170
00002262,43.95,6.9,420
00002263,43.9585,2.856167,365
00002264,41.9635,8.959167,698
00002265,47.034833,0.097667,96
00002266,44.021833,3.825,589
00002267,47.533667,6.375167,260
00002268,47.361167,4.08,517
00002269,43.403,3.097167,97
00002270,48.162333,5.349667,304
00002271,43.548333,-0.136667,156
00002272,43.0165,-0.133167,800
00002273,47.358333,6.606667,835
00002274,42.573333,9.318333,60
00002275,43.721667,0.976667,190
00002276,43.657833,6.27,839
00002277,44.183333,3.666667,750
00002278,49.125,2.433333,47
00002279,47.451667,6.583333,292
00002280,46.693667,-2.330167,32
00002281,43.721333,4.096667,56
00002282,44.26,1.721667,360
00002283,47.8,6.9,500
00002284,44.91,-0.635,17
00002285,45.858667,-0.319667,38
00002286,49.088333,-0.352333,58
00002287,48.593333,-4.302833,29
00002288,48.308333,-2.273333,65
00002289,47.371833,6.677333,420
00002290,50.376667,2.298333,121
00002291,48.188333,0.646667,84
00002292,46.004333,3.797833,1093
00002293,47.766667,-2.133333,12
00002294,49.969167,1.675833,130
00002295,43.565,6.511667,270
00002296,45.516667,4.965,225
00002297,48.335,-2.770333,196
00002298,48.595,7.473333,210
00002299,47.253333,4.408333,420
00002300,47.775,6.998333,405
00002301,49.116667,5.56,268
00002302,45.511667,1.201667,372
00002303,42.998333,-0.0685,478
00002304,44.981667,0.545,135
00002305,42.993333,2.819167,120
00002306,46.7005,3.5145,218
00002307,44.408667,3.438167,1018
00002308,47.808333,4.529,277
00002309,45.763333,4.856667,290
00002310,48.221833,2.934667,136
00002311,46.768167,5.717333,522
00002312,48.393333,-3.3,275
00002313,48.359167,5.716667,372
00002314,43.656667,2.441667,452
00002315,43.686667,1.438333,131
00002316,49.553333,3.498333,107
00002317,46.167833,2.359,419
00002318,47.983333,4.861667,263
00002319,44.869167,6.090333,1270
00002320,49.209833,4.155333,95
00002321,45.754,3.572333,455
00002322,46.462333,2.840333,245
00002323,49.208333,6.856667,310
00002324,50.621333,1.953167,157
00002325,46.361667,2.293333,420
00002326,43.8425,0.372833,120
00002327,45.075,3.801667,745
00002328,42.9885,-0.2785,1015
00002329,45.015,5.588667,1646
00002330,45.018333,6.126667,1670
00002331,48.413333,-1.158333,145
00002332,44.781667,6.026667,775
00002333,44.89,3.989,1050
00002334,46.551667,1.16,112
00002335,43.22,6.061667,185
00002336,48.19,7.007,535
00002337,46.369333,3.591,285
00002338,48.451333,4.283667,118
00002339,43.13,-0.201667,310
00002340,45.861167,1.175,402
00002341,44.278333,2.73,700
00002342,43.823333,5.31,402
00002343,41.678167,8.915,34
00002344,42.958167,-0.207667,871
00002345,43.996667,0.756167,198
00002346,45.286667,6.875,1925
00002347,49.83,4.036667,190
00002348,45.6305,4.599,860
00002349,44.068333,5.396667,670
00002350,44.013333,3.32,490
00002351,43.955,0.383,85
00002352,47.077,1.346167,164
00002353,45.135167,-0.4355,55
00002354,47.205,-1.763333,7
00002355,45.931667,4.3085,608
00002356,49.062167,2.704167,111
00002357,43.823167,2.7535,500
00002358,49.436667,1.088333,12
00002359,45.075,-0.149,22
00002360,45.332167,1.321,370
00002361,45.761667,4.895,199
00002362,48.044667,2.730833,97
00002363,50.028333,2.322,130
00002364,44.2,-1.228333,5
00002365,43.948333,1.94,185
00002366,47.4535,-0.5605,35
00002367,47.245,0.813833,85
00002368,48.071667,-0.058333,80
00002369,44.3515,6.3645,1210
00002370,48.301667,-2.518333,233
00002371,43.343333,3.231667,89
00002372,42.766667,1.48,720
00002373,43.675,4.133333,10
00002374,46.080667,6.559833,475
00002375,49.686,4.418833,180
00002376,49.548333,5.163333,160
00002377,49.816667,3.733333,125
00002378,44.395,1.768333,310
00002379,48.246,-2.491167,282
00002380,45.901333,4.1865,554
00002381,46.767667,-1.055333,77
00002382,48.111667,6.571667,365
00002383,45.68,1.071667,540
00002384,44.426833,-0.489167,54
00002385,46.223333,1.923333,308
00002386,44.703667,3.606167,1300
00002387,44.828833,6.492667,1388
00002388,44.79,4.226667,1230
00002389,45.106333,3.520833,538
00002390,44.886667,1.215,250
00002391,42.535167,2.021,2144
00002392,44.736667,3.473333,1172
00002393,42.761667,2.323333,500
00002394,46.6105,3.7385,210
00002395,45.22,5.765,227
00002396,43.87,5.663333,455
00002397,46.2425,1.451833,370
00002398,48.929167,3.845667,192
00002399,46.273333,4.72,330
00002400,46.901667,5.743333,323
00002401,49.045,3.401667,64
00002402,45.586667,1.981667,815
00002403,45.763333,4.856667,165
00002404,49.419833,4.0055,59
00002405,43.203333,1.07,239
00002406,48.445667,-3.126,203
00002407,47.1305,1.441833,119
00002408,50.557333,2.945167,24
00002409,50.826667,1.825,120
00002410,43.276667,-0.35,185
00002411,47.29,0.107833,44
00002412,47.8545,-3.976167,8
00002413,48.311167,-0.640167,138
00002414,49.181333,-1.138333,58
00002415,49.839167,3.481,75
00002416,46.263333,6.338333,575
00002417,48.138,6.3235,355
00002418,47.033333,-2.35,6
00002419,44.119333,3.4745,1107
00002420,49.599833,3.781,75
00002421,43.156667,2.461667,157
00002422,45.361667,6.521667,1560
00002423,47.2915,5.774333,205
00002424,49.031667,5.608333,335
00002425,43.756167,5.698,431
00002426,42.877167,9.429,190
00002427,44.073167,1.796833,395
00002428,42.904667,9.375667,446
00002429,45.7,3.016667,820
00002430,43.066667,1.35,285
00002431,43.893667,1.2375,99
00002432,49.611667,2.081667,168
00002433,47.643333,2.163333,105
00002434,43.286667,-0.386667,310
00002435,42.868333,1.373333,710
00002436,44.830667,-0.691333,47
00002437,44.357833,2.317167,647
00002438,45.436667,3.771667,600
00002439,43.487833,4.1405,1
00002440,43.176667,5.603333,40
00002441,45.933333,-0.993333,4
00002442,49.329167,0.378833,133
00002443,45.715333,2.6055,850
00002444,42.881,-0.063833,1800
00002445,42.682333,9.446,7
00002446,46.098,6.2605,747
00002447,43.7935,6.150833,665
00002448,44.6655,5.906667,1915
00002449,43.311667,3.138333,28
00002450,48.531667,2.646667,44
00002451,48.871667,2.481667,74
00002452,46.756833,5.886,537
00002453,45.646167,0.979,403
00002454,45.217167,6.2025,2090
00002455,49.605,4.963333,200
00002456,45.0155,4.671167,566
00002457,46.213333,6.395,750
00002458,49.173167,2.0475,143
00002459,45.36,2.336667,578
00002460,44.496667,0.67,150
00002461,47.312,4.047167,600
00002462,48.372333,4.125833,152
00002463,48.528,5.498667,298
00002464,46.042667,3.835333,780
00002465,44.566667,5.750167,825
00002466,44.394167,0.5755,45
00002467,43.58,-1.388333,5
00002468,44.61,6.686667,1850
00002469,48.991167,-0.780833,240
00002470,45.723,3.019333,893
00002471,45.329667,4.768667,136
00002472,45.8955,1.610833,460
00002473,44.688333,0.325,100
00002474,45.596667,4.61,470
00002475,48.760333,2.366333,83
00002476,47.127333,0.694667,116
00002477,46.8665,4.744167,240
00002478,46.494,-0.064333,138
00002479,45.298667,4.5735,514
00002480,49.273333,5.131667,287
00002481,49.2935,4.317833,100
00002482,41.867,9.097667,1018
00002483,42.908333,-0.571667,1070
00002484,49.650333,2.370833,94
00002485,45.996667,1.605,335
00002486,48.083333,-2.848333,59
00002487,43.6155,2.235333,196
00002488,50.123333,3.735,160
00002489,44.945833,6.188333,1564
00002490,49.147667,0.909167,135
00002491,44.2465,3.3035,929
00002492,44.636667,5.313333,780
00002493,44.966167,3.539833,945
00002494,48.0685,6.9485,745
00002495,43.288333,5.396667,81
00002496,47.75,7.288833,245
00002497,48.76,4.713333,108
00002498,47.5,1.68,93
00002499,45.235833,2.658167,1050
00002500,42.566667,2.906667,50
00002501,48.858833,0.282667,200
00002502,48.538333,6.921667,310
00002503,42.909167,2.2505,420
00002504,45.65,0.233333,91
00002505,44.401667,-0.78,35
00002506,45.473333,4.506667,300
00002507,49.1655,6.443,214
00002508,47.545,0.986667,108
00002509,47.041167,-1.957,6
00002510,49.096667,5.885,239
00002511,42.8525,0.207167,1808
00002512,48.91,5.178333,280
00002513,43.401667,2.538333,520
00002514,47.2975,6.579167,507
00002515,50.416667,1.653333,15
00002516,45.840167,1.178167,340
00002517,48.596667,-1.501667,10
00002518,50.715,2.281667,13
00002519,48.053333,7.025833,1250
00002520,45.9,2.766667,655
00002521,48.383333,-4.483333,35
00002522,48.981667,2.058333,70
00002523,48.160833,5.961167,433
00002524,46.8975,1.547167,165
00002525,45.601833,6.886833,1230
00002526,43.941667,5.291667,282
00002527,43.278333,5.518333,77
00002528,46.1725,4.717,180
00002529,45.856667,4.523833,364
00002530,47.905,-0.35,42
00002531,43.511667,-0.841667,45
00002532,50.856667,2.106667,5
00002533,48.044,6.397833,485
00002534,46.176,2.553,320
00002535,45.643,5.985667,1350
00002536,45.61,0.44,120
00002537,43.786667,7.209167,78
00002538,47.966667,-2.616667,45
00002539,47.491667,4.33,285
00002540,45.176667,0.7,205
00002541,44.071667,6.136667,655
00002542,48.862,-1.573,5
00002543,46.106667,6.266667,580
00002544,45.205,5.743333,225
00002545,43.026667,0.168333,812
00002546,50.178333,3.0045,80
00002547,45.06,-0.505,23
00002548,46.120333,1.052667,241
00002549,48.301667,6.123333,289
00002550,43.4775,5.847833,294
00002551,45.984667,3.639833,722
00002552,48.7,4.588333,101
00002553,46.634333,5.895167,773
00002554,50.886667,2.431667,21
00002555,43.406667,1.703333,170
00002556,43.639,5.4435,277
00002557,48.786,2.353,106
00002558,43.986667,2.023333,275
00002559,45.783333,-0.426667,56
00002560,45.65,-0.35,22
00002561,43.848333,5.488333,288
00002562,44.105,1.085,65
00002563,47.6285,4.096333,315
00002564,47.233667,-2.2985,14
00002565,43.838333,4.36,39
00002566,48.35,4.483333,136
00002567,44.935833,-0.828667,50
00002568,43.618333,3.118333,190
00002569,46.209667,1.187,246
00002570,46.610833,2.610167,218
00002571,47.456667,3.526667,159
00002572,46.238333,3.635,295
00002573,47.666667,-0.018333,42
00002574,48.2865,7.666167,162
00002575,42.848167,-0.066,2445
00002576,47.100167,-1.1235,57
00002577,44.591667,4.773333,142
00002578,46.484167,1.967833,339
00002579,42.928,0.202,1203
00002580,43.150333,2.955833,110
00002581,43.401667,5.053333,12
00002582,45.286167,4.705833,480
00002583,48.909833,6.693167,258
00002584,50.354833,2.590667,100
00002585,47.479,-0.614333,50
00002586,48.016167,1.031667,206
00002587,48.463333,-2.95,180
00002588,49.69,4.0215,130
00002589,44.108333,3.783333,367
00002590,47.897333,2.952,165
00002591,47.43,4.706667,390
00002592,44.310833,0.570667,196
00002593,47.29,5.391667,186
00002594,47.718333,1.938333,102
00002595,45.187167,-1.055833,17
00002596,47.245,6.181667,430
00002597,49.616833,5.216833,177
00002598,44.575333,2.004667,342
00002599,46.4805,0.988667,120
00002600,43.53,6.471667,183
00002601,48.844667,2.333833,46
00002602,46.236667,3.15,330
00002603,44.043167,7.586,636
00002604,50.571667,2.663333,18
00002605,44.36,6.584667,2100
00002606,46.0345,4.642,340
00002607,49.231667,-0.0475,29
00002608,48.167667,3.288667,70
00002609,50.4505,2.534167,52
00002610,48.76,2.418,34
00002611,44.992833,3.001833,1007
00002612,43.29,6.136667,189
00002613,43.968333,-1.091667,69
00002614,44.163333,-1.033333,60
00002615,46.088333,4.676667,200
00002616,44.36,5.605,815
00002617,43.7945,6.244833,563
00002618,43.966667,7.316667,550
00002619,48.3435,5.477167,422
00002620,44.151667,4.548333,60
00002621,49.108333,6.183333,179
00002622,44.410333,2.4825,578
00002623,47.127167,6.366333,752
00002624,45.5225,6.336833,960
00002625,48.769333,2.576333,107
00002626,50.1,1.446667,80
00002627,49.578333,-1.647,100
00002628,46.614333,4.652667,260
00002629,44.773167,3.981667,1215
00002630,43.246667,6.318333,190
00002631,45.820167,4.192,336
00002632,47.3015,6.581667,490
00002633,42.093333,9.502333,41
00002634,45.926667,4.691667,305
00002635,42.386667,2.611667,640
00002636,49.434,4.9305,174
00002637,47.355333,-1.011833,21
00002638,48.734167,4.2075,167
00002639,44.858333,3.845,1050
00002640,45.009167,5.2925,308
00002641,45.542,1.517667,490
00002642,45.735,1.741667,400
00002643,45.843333,4.508167,626
00002644,41.6175,9.355,5
00002645,44.628333,4.566333,650
00002646,45.8785,6.8875,3845
00002647,47.784333,5.615333,347
00002648,42.888,1.058167,749
00002649,45.249833,1.3255,300
00002650,48.923333,7.593333,201
00002651,50.963333,2.41,2
00002652,43.375,0.835,200
00002653,43.946667,5.301667,695
00002654,48.808667,5.033167,187
00002655,42.692333,1.7965,1715
00002656,43.123333,0.383333,570
00002657,44.195,0.033333,149
00002658,45.642333,4.396333,632
00002659,48.961667,2.253333,73
00002660,49.26,2.586667,112
00002661,47.302,2.8615,195
00002662,48.350333,0.376167,125
00002663,48.2835,1.253167,170
00002664,44.591667,1.581667,364
00002665,44.187667,-0.114167,140
00002666,42.960833,0.090667,1087
00002667,49.913333,4.428333,350
00002668,45.346667,0.118333,94
00002669,47.906833,-0.103333,66
00002670,47.086667,6.06,315
00002671,49.224,2.284,125
00002672,46.246667,6.491667,1093
00002673,48.066667,-2.75,75
00002674,46.311167,-0.616167,4
00002675,45.683333,6.616667,1580
00002676,47.209667,2.552333,195
00002677,44.648333,3.221667,1110
00002678,48.243333,5.3,276
00002679,42.963667,1.748,530
00002680,44.818,6.485833,1680
00002681,46.408333,3.053333,493
00002682,45.433333,3.316667,414
00002683,45.705,0.851667,347
00002684,44.819,4.8895,145
00002685,49.262333,0.203667,50
00002686,50.065,2.991667,123
00002687,45.1,6.1,2700
00002688,48.65,1.8,165
00002689,45.545667,4.293833,395
00002690,47.393333,3.343333,185
00002691,45.878333,6.525833,1217
00002692,45.056667,5.373333,309
00002693,50.513333,2.128333,103
00002694,45.9065,4.178667,557
00002695,46.981667,1.816667,177
00002696,45.371833,-0.574167,55
00002697,44.926667,1.861667,142
00002698,43.979,3.444,611
00002699,48.983333,3.3,64
00002700,48.526667,1.795,158
00002701,48.4455,0.110167,143
00002702,44.278333,2.95,980
00002703,47.745833,-0.1085,87
00002704,48.908333,4.000667,115
00002705,48.169833,3.789,227
00002706,45.786667,4.925,182
00002707,42.957333,2.6615,364
00002708,48.896667,2.516667,60
00002709,43.933333,5.713333,650
00002710,45.186667,6.65,1910
00002711,49.74,3.771667,79
00002712,42.933333,-0.453333,735
00002713,45.596667,6.436667,400
00002714,49.507833,1.716,104
00002715,49.646667,0.816667,150
00002716,48.318667,0.797833,108
00002717,47.283333,4.015,540
00002718,42.986667,2.451667,640
00002719,43.964,1.897333,256
00002720,44.430667,2.171333,511
00002721,46.921167,0.796333,58
00002722,42.966667,1.91,500
00002723,43.246667,-0.866667,165
00002724,48.663333,0.466667,285
00002725,48.160667,6.280167,396
00002726,47.982,5.1935,335
00002727,41.546667,9.196667,140
00002728,43.066667,2.32,200
00002729,43.911333,4.9025,34
00002730,49.115167,4.0315,210
00002731,47.833333,0.093333,70
00002732,49.713333,0.951667,136
00002733,49.025,1.221667,138
00002734,50.333333,1.55,4
00002735,47.675,0.35,80
00002736,45.833333,5.083333,197
00002737,46.217,4.6285,740
00002738,44.108333,-0.096667,150
00002739,47.853333,-3.381667,22
00002740,46.533333,-1.173333,9
00002741,44.358333,-1.091667,25
00002742,45.645,4.795,235
00002743,43.309333,5.426167,137
00002744,44.086667,0.815,145
00002745,43.689333,7.072667,44
00002746,45.759667,4.818167,310
00002747,43.476667,6.183333,171
00002748,43.018,0.5995,460
00002749,45.009167,6.106667,2084
00002750,43.612833,5.108,58
00002751,48.913,-0.671167,163
00002752,48.27,2.695,65
00002753,48.106333,5.064833,287
00002754,45.515667,5.951833,370
00002755,43.906667,-0.053333,108
00002756,48.051667,4.278333,186
00002757,46.867667,5.572167,244
00002758,43.691333,6.843,708
00002759,47.9505,5.472167,415
00002760,48.348167,-2.287833,69
00002761,43.502667,6.8155,560
00002762,43.271667,6.648333,3
00002763,43.145,2.515,200
00002764,50.78,1.99,77
00002765,45.108333,-0.743333,29
00002766,44.88,4.608333,600
00002767,45.081667,4.453333,1055
00002768,46.314833,2.9525,466
00002769,49.268333,5.178333,243
00002770,46.148167,5.607333,483
00002771,48.745333,7.027833,313
00002772,47.826667,-0.018333,45
00002773,48.647833,2.966167,95
00002774,45.785833,4.469667,630
00002775,46.058167,4.710833,190
00002776,48.368333,7.075,632
00002777,45.053667,3.116667,860
00002778,48.105,5.823333,365
00002779,47.129833,2.152333,124
00002780,44.528833,0.633167,141
00002781,45.12,5.811667,414
00002782,42.367167,9.266167,863
00002783,45.92,6.863333,2060
00002784,48.795667,5.1885,301
00002785,43.867167,3.3085,729
00002786,46.2315,3.155333,310
00002787,45.165,6.425,1500
00002788,46.082,5.465167,315
00002789,49.335,-0.695,66
00002790,49.1005,3.764167,115
00002791,43.179,0.243667,263
00002792,50.266833,2.317,75
00002793,43.394667,5.991167,250
00002794,44.111667,0.31,80
00002795,44.136667,4.81,55
00002796,48.42,7.663333,155
00002797,44.218333,1.408333,150
00002798,43.583333,7.05,110
00002799,49.351667,2.708333,33
00002800,44.682667,2.852833,1030
00002801,48.5495,7.640333,150
00002802,47.785,5.6,345
00002803,45.363333,5.791833,945
00002804,46.019167,-1.1565,10
00002805,48.733333,2.766667,110
00002806,44.421667,5.710167,652
00002807,47.543333,-0.103333,76
00002808,44.6215,6.084333,1240
00002809,44.046667,4.783333,25
00002810,42.325,8.985,860
00002811,43.768333,0.346667,218
00002812,43.941667,3.948333,110
00002813,44.696667,-0.146667,100
00002814,47.904,1.521667,128
00002815,47.6765,2.635667,126
00002816,45.333333,5.833333,1700
00002817,44.006667,5.103333,152
00002818,44.97,3.641667,593
00002819,48.166667,6.981667,502
00002820,48.010667,-1.089667,91
00002821,48.953333,-0.93,160
00002822,42.828333,0.55,1115
00002823,46.583833,0.706333,140
00002824,43.308333,3.073333,33
00002825,45.218333,5.251667,640
00002826,43.95,4.25,70
00002827,47.85,-2.716667,100
00002828,44.75,1.366667,205
00002829,47.614333,7.51,263
00002830,46.651667,5.578333,495
00002831,44.331833,0.413167,55
00002832,49.275,-0.703333,50
00002833,45.64,4.721667,365
00002834,48.803333,0.075,155
00002835,49.49,0.685,8
00002836,46.136667,6.477,535
00002837,45.097667,6.072833,1860
00002838,44.015,5.475,1018
00002839,48.3595,2.516333,68
00002840,42.791667,0.593333,635
00002841,46.558333,6.064333,1030
00002842,44.976667,4.798333,600
00002843,46.328333,3.593333,290
00002844,45.595,5.771667,530
00002845,42.63,8.936667,15
00002846,45.572667,2.897,897
00002847,43.113333,6.155,6
00002848,46.063333,4.6,285
00002849,44.736667,1.381667,230
00002850,45.53,3.92,950
00002851,49.538167,1.439833,197
00002852,45.251667,-0.626667,6
00002853,48.032333,-0.739333,99
00002854,46.963833,3.053167,183
00002855,43.838,7.355,380
00002856,42.124,9.133667,986
00002857,42.080167,9.0525,660
00002858,50.808333,2.581667,25
00002859,45.443333,6.648333,860
00002860,50.703333,1.933333,100
00002861,44.684,0.891667,199
00002862,49.165,0.227,62
00002863,45.053333,5.668333,285
00002864,49.851833,2.665167,89
00002865,42.263333,8.838667,1030
00002866,46.002833,6.697167,1611
00002867,45.093333,3.63,910
00002868,44.6785,1.6895,383
00002869,46.4935,2.691333,280
00002870,43.408333,2.298333,770
00002871,44.123333,5.178333,360
00002872,46.995,4.708333,425
00002873,44.238333,2.383333,632
00002874,48.641667,0.288333,200
00002875,45.709,0.768167,348
00002876,46.803667,2.6415,171
00002877,45.108333,4.833333,129
00002878,44.815,4.488333,600
00002879,42.73,-0.006667,1357
00002880,47.333833,1.8905,98
00002881,44.320333,6.400167,1347
00002882,42.635833,9.200667,484
00002883,48.063333,7.33,200
00002884,42.828333,0.55,1107
00002885,50.393667,1.880833,94
00002886,46.808,-1.597667,51
00002887,42.791,0.2275,1150
00002888,43.633333,2.9,1030
00002889,48.445,4.131667,135
00002890,48.525,7.113333,730
00002891,44.114167,0.582833,160
00002892,42.587667,9.023,286
00002893,44.4155,4.150833,140
00002894,48.565833,-0.801167,157
00002895,42.511667,2.151667,1200
00002896,42.928333,1.026667,506
00002897,46.645833,5.206667,197
00002898,41.888,9.057333,596
00002899,48.007667,6.9415,772
00002900,46.383333,5.116667,189
00002901,43.531667,6.461667,170
00002902,48.868333,2.336667,57
00002903,45.898333,6.428333,1150
00002904,50.076667,1.625,92
00002905,48.988333,2.188333,115
00002906,45.756167,4.0015,513
00002907,47.444167,2.948833,196
00002908,44.113,4.518667,131
00002909,46.225167,6.797167,1700
00002910,44.167667,2.618833,733
00002911,45.28,6.075,1081
00002912,45.477167,6.271333,610
00002913,48.344333,4.557833,136
00002914,43.7645,3.325667,276
00002915,44.417333,4.022833,867
00002916,47.3075,-1.685833,75
00002917,43.593333,3.113333,192
00002918,45.007333,6.122833,1630
00002919,45.503333,-1.138333,7
00002920,43.708333,5.903333,510
00002921,46.948667,1.663,169
00002922,47.903667,7.225833,273
00002923,50.35,2.55,110
00002924,42.665667,9.2165,285
00002925,49.434167,3.550833,162
00002926,44.186667,6.125,1070
00002927,43.105667,-0.061833,410
00002928,50.525,2.64,21
00002929,46.182667,4.667167,415
00002930,44.906667,4.418333,430
00002931,45.669,2.888333,1045
00002932,48.326833,-1.596833,87
00002933,50.118833,4.813167,162
00002934,46.617167,-0.571167,247
00002935,43.468333,6.92,12
00002936,45.155833,6.664833,2208
00002937,44.273333,5.271667,379
00002938,45.103333,5.475,800
00002939,44.728333,0.018333,130
00002940,49.263333,3.505,104
00002941,47.526167,-1.185333,32
00002942,45.2235,6.944667,2000
00002943,45.321667,3.98,691
00002944,42.486667,2.556667,975
00002945,47.485833,1.0845,100
00002946,43.806667,2.33,470
00002947,42.894667,2.995833,9
00002948,43.283333,0.516667,350
00002949,43.416667,1.183333,204
00002950,48.0,1.23,95
00002951,43.384333,2.5405,431
00002952,48.7835,2.455,33
00002953,43.943333,2.836667,315
00002954,47.727167,4.144167,243
00002955,47.238167,4.260833,521
00002956,44.291667,0.945,126
00002957,46.263333,4.76,270
00002958,46.3555,3.782667,325
