NUM_POSTE,lat,lon,altitude
16363001,45.956333,0.781667,228
16366001,45.6145,-0.2235,62
16369001,45.735,-0.15,75
16380001,45.4,-0.216667,95
16390001,45.949,0.062167,88
16397001,45.888333,-0.065,88
16403001,45.9675,0.442,162
17016002,45.523333,-0.283333,56
17060001,45.494667,-0.7645,59
17072001,45.783333,-0.426667,56
17093002,45.862167,-1.204333,3
17111001,45.476833,-0.510333,35
17121001,46.1945,-1.417667,3
17132001,46.203333,-0.728333,21
17218001,46.316333,-1.012167,2
17224001,45.858667,-0.319667,38
17225001,45.716667,-1.146667,6
17225003,45.7,-1.225,26
17226001,45.908167,-0.566833,81
17243002,45.220167,-0.291833,89
17248001,45.477667,-0.789833,37
17266001,45.935167,-0.687667,18
17268002,46.019833,-0.406667,36
17283003,45.569167,-0.518,25
17300001,46.1525,-1.159,4
17300006,46.173333,-1.218333,9
17300009,46.178,-1.193167,20
17306004,45.633,-0.974667,12
17308001,45.888,-0.984667,18
17318001,46.243,-1.561667,10
17323001,46.046833,-1.411667,11
17339002,45.458333,-0.409667,71
17353001,45.988333,-1.027,3
17415003,45.761167,-0.652,38
17418001,45.670667,-0.4225,15
17434002,46.096667,-0.737,25
17448001,45.95,-0.716667,24
17451001,45.916667,-0.233333,52
17469001,45.6,-0.625,55
17477001,45.9875,-0.152,106
18003003,47.209667,2.552333,195
18011003,47.568333,2.438333,171
18015001,47.488333,2.441667,188
18015003,47.4995,2.427333,176
18023001,47.071167,2.713667,170
18030001,47.549167,2.531167,219
18033001,47.059167,2.359833,161
18036001,47.166667,2.081,131
18037001,47.5645,2.262333,133
18039001,47.316833,2.79,271
18047001,47.373833,2.426667,190
18057003,46.564,2.2175,243
18058002,46.861833,2.332333,166
18059001,46.644,2.273833,210
18066002,46.992167,2.182167,148
18082003,46.963833,3.053167,183
18083002,46.551333,2.352167,272
18087001,46.878333,2.566167,160
18087003,46.9055,2.557833,167
18089001,46.563333,2.519833,228
18090001,47.147167,2.698667,194
18092001,47.052167,2.642167,175
18097001,47.144667,2.430333,152
18103001,47.139333,1.844667,108
18108001,46.959167,2.955,185
18109002,47.285833,2.579167,377
18110004,47.219667,2.949833,166
18116001,47.227333,2.789333,207
18117001,47.385167,2.615167,282
18125004,47.457833,2.893167,139
18126001,46.941167,2.405833,174
18127001,46.753333,2.1985,191
18135001,46.672667,2.2235,219
18137001,46.8805,2.155667,137
18141001,47.146833,2.217833,122
18159001,47.393167,2.201,142
18165001,47.323,2.243833,154
18171001,46.71,2.406167,212
18172001,46.721667,2.483167,165
18172003,46.731,2.467333,165
18175001,46.919833,2.8185,253
18175003,46.925333,2.803333,221
18176001,47.230333,2.5245,257
18181001,46.999667,2.122333,124
18183002,46.803667,2.6415,171
18187004,46.425333,2.2365,462
18190001,47.129833,2.152333,124
18190002,47.136333,2.137833,128
18197004,46.737333,2.502833,177
18207003,46.989333,2.248667,146
18218001,46.986667,2.492333,143
18223003,47.200667,2.416833,172
18231001,46.729,2.631667,174
18239001,47.038333,2.763833,215
18240002,47.154667,2.910333,178
18241002,47.336167,2.799,240
18242001,46.831333,2.9265,203
18251001,47.138,2.804667,205
18262001,47.304167,2.868167,158
18262002,47.302,2.8615,195
18269001,47.456833,2.641667,197
18269003,47.453833,2.615833,226
18279001,47.2195,2.014167,98
18279005,47.237833,2.073167,155
19010001,45.101333,1.9375,190
19015001,45.249833,1.3255,300
19016001,45.3445,1.823833,269
19019001,44.9775,1.837667,146
19023001,45.123833,1.7205,373
19023004,45.133833,1.720667,430
19029001,45.011167,1.704833,190
19031001,45.178333,1.546667,203
19031002,45.16,1.545,111
19031008,45.146667,1.473333,115
19033001,45.602667,1.930333,694
19034001,44.983667,1.988333,519
19036001,45.573667,1.724667,444
19073001,45.405333,2.042667,638
19073006,45.398833,2.059167,610
19094001,45.319333,1.323,305
19094004,45.332167,1.321,370
19100001,45.371667,1.602167,415
19102001,45.373167,2.172333,576
19118001,45.468,1.7455,499
19118002,45.496833,1.729333,405
19121002,45.410333,1.411167,390
19125001,45.2835,2.039833,598
19129001,45.542,1.517667,490
19133001,45.009333,1.949833,478
19134001,45.626,2.462833,730
19136002,45.534333,2.154333,670
19139001,45.642667,2.0955,915
19146001,45.3215,1.772667,450
19147001,45.036333,1.491667,295
19148001,45.379167,2.2815,615
19164001,45.701,2.058667,827
19181001,45.424333,1.838,560
19201001,45.537333,2.42,740
19206001,45.615,2.202833,684
19226001,45.631833,2.039333,818
19227001,45.293667,1.639833,398
19235001,45.197833,1.8855,532
19237001,45.139,2.096,585
19249001,45.4705,1.984167,748
19264001,45.249,2.212833,528
19272001,45.2425,1.740333,235
19275001,45.558833,2.321333,654
19275004,45.527667,2.281667,670
19275005,45.558333,2.296667,670
19276006,45.396333,1.568167,422
19288002,45.285333,1.4645,130
19288004,45.279833,1.416,124
20002001,42.1045,9.430667,42
20004002,41.918,8.792667,5
20004003,41.908333,8.618167,124
20004009,41.912167,8.653833,80
20004014,41.9385,8.720833,86
20007001,42.284833,8.921167,1074
20007400,42.286833,8.891667,1420
20007402,42.3245,8.882667,1981
20009001,42.093333,9.502333,41
20016005,42.167667,9.336167,683
20017001,41.9925,8.719667,317
20017002,42.003667,8.760833,235
20023005,42.403833,8.922667,1400
20023400,42.402667,8.922667,1434
20029002,42.689667,9.377833,300
20029003,42.679833,9.389333,572
20031001,41.9985,9.0405,828
20031400,41.999333,9.123167,1623
20033009,42.670333,9.442167,25
20033011,42.704333,9.444833,26
20033015,42.704333,9.444833,26
20034001,42.587667,9.023,286
20040001,42.080167,9.0525,660
20040003,42.080167,9.052333,671
20040004,42.104167,9.103333,1019
20040800,42.080167,9.052333,671
20041001,41.374833,9.178333,107
20046001,42.877167,9.429,190
20046002,42.886667,9.4395,278
20047001,42.336167,9.0125,875
20047006,42.3315,9.0215,811
20048001,42.029167,8.760667,286
20049001,42.511833,8.673667,295
20050001,42.5295,8.7915,57
20051001,42.372167,9.2955,822
20054001,42.495167,9.353,484
20054002,42.494667,9.353,499
20061002,41.669667,9.184333,1105
20065002,42.171667,8.607,17
20083001,42.380167,9.134167,376
20085001,41.916,8.9205,394
20085002,41.903667,8.858167,67
20092001,41.717,9.3485,253
20093001,42.602667,8.912,296
20093002,42.633167,8.922667,142
20094001,41.8885,9.064,447
20094002,41.888,9.057333,596
20096001,42.303333,9.165,384
20096004,42.303,9.154,400
20096005,42.299833,9.174333,362
20096008,42.2885,9.193167,350
20096009,42.229667,9.031333,1372
20098001,41.773333,8.772333,491
20107001,43.003833,9.3595,72
20108001,42.254,8.803167,856
20108002,42.263333,8.838667,1030
20111003,42.350833,9.417,784
20114002,41.505167,9.103667,20
20121001,42.409,8.646667,29
20124001,42.103333,9.211667,658
20126001,42.2165,9.369333,685
20130001,41.89,8.818833,68
20135002,41.992333,9.305,198
20142001,41.7035,9.125833,571
20142002,41.626,9.082667,262
20147001,42.3495,9.010833,1063
20148001,42.540667,9.485167,10
20153001,42.377,8.749167,195
20154001,42.188833,8.655333,515
20160001,41.761667,9.0165,951
20169001,42.462167,9.204,198
20169005,42.461667,9.203,203
20169007,42.472667,9.199833,240
20172002,42.573333,9.318333,530
20174001,42.167667,8.827333,339
20178001,42.7845,9.345333,140
20181001,41.945833,8.935167,191
20185001,42.636667,9.343333,130
20185003,42.632333,9.3205,75
20190001,42.5285,9.021833,855
20190002,42.5295,9.0165,844
20191001,41.690833,9.058167,364
20193001,42.401667,9.191667,264
20198001,42.263833,8.708833,28
20204002,42.1365,8.982667,554
20204003,42.140167,8.9835,583
20207001,42.441667,9.510667,16
20209001,42.0045,8.922333,454
20209003,42.003167,8.905667,433
20211001,41.785167,8.979167,450
20212002,42.239167,8.6345,439
20219001,42.374,9.368333,613
20223001,42.541,9.172,510
20224001,42.8535,9.4215,354
20232001,41.808833,8.913833,389
20232002,41.8145,8.903667,407
20240001,42.174833,8.890667,430
