NUM_POSTE,lat,lon,altitude
15118002,45.002833,2.4745,644
15119001,45.263333,3.197833,533
15120001,45.214833,2.3435,730
15120005,45.222167,2.293167,674
15122002,44.734167,2.166,480
15129001,45.3525,2.716333,750
15132001,45.316833,2.8765,1236
15135001,44.983333,2.166667,440
15138001,45.1095,2.862167,904
15142001,44.9,3.0,680
15152001,44.924333,2.839333,1000
15153001,45.129667,2.227333,620
15153002,45.1,2.183333,373
15162001,45.2815,2.657333,853
15162003,45.280167,2.664667,837
15168001,45.001167,3.221,900
15168003,45.001333,3.221333,905
15169001,45.334167,2.4915,533
15175001,45.061167,2.419333,760
15181001,44.684833,2.23,260
15182001,44.946167,2.222167,554
15182002,44.9455,2.217833,463
15184001,44.7285,2.215167,281
15187001,45.053667,3.116667,860
15187006,45.024333,3.067333,909
15191001,45.064,2.303833,635
15192001,45.053833,2.711,1000
15192002,45.077833,2.732667,1130
15192003,45.070333,2.720167,1060
15196001,44.858833,2.310667,740
15207002,45.178333,3.174167,805
15208001,45.088167,2.583333,1000
15208002,45.091333,2.562,940
15208003,45.070333,2.5795,1230
15214001,44.8675,2.14,705
15219001,45.141333,2.493167,945
15220001,45.180833,2.386333,660
15225001,45.2245,2.8155,1045
15226001,44.704,2.428167,530
15226002,44.702833,2.413667,439
15231001,45.113833,3.037333,975
15235002,44.992833,3.001833,1007
15238001,45.060667,2.478833,880
15243001,45.25,2.538333,960
15243002,45.2635,2.5055,910
15248001,45.053167,2.935833,1074
15258001,44.98,2.626667,690
15258004,44.965833,2.612167,657
16005001,45.905,0.035,67
16012001,45.608333,-0.316667,57
16015004,45.651667,0.153333,46
16015005,45.65,0.133333,30
16025002,45.385,-0.236667,70
16025003,45.378333,-0.2695,70
16028001,45.481,-0.148667,72
16046001,45.488333,0.016667,145
16052001,45.346667,0.118333,94
16057001,45.6,-0.116667,68
16060001,45.796667,-0.273333,20
16061002,45.733333,0.276667,161
16061003,45.731833,0.2075,132
16064001,45.953333,0.858333,287
16070001,45.873333,0.718333,160
16073001,45.27,0.045,70
16076001,45.988333,0.413333,135
16078001,45.728,0.220667,124
16084001,45.533333,0.433333,180
16085001,45.833333,0.46,126
16089001,45.665,-0.315833,30
16090001,45.583333,-0.05,56
